,0,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,longitude,latitude,FIPS,total waste
29,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p125_[Tonnes],0,7.55E-09,7.98E-07,1.75E-05,0.000170342,0.000963988,0.00380156,0.011711586,0.030282465,0.068821827,0.141761708,0.270322772,0.48442868,0.824815861,1.345201144,2.114247959,3.216904773,4.754470797,6.842487368,9.605308816,13.16608308,17.63106114,23.06793264,29.47956444,36.77727337,53.50075544,144.5449991,133.4820553,90.87364437,219.5697049,111.0941525,156.2669249,111.1026669,19.89786301,25.00746745,30.78735043,37.13068502,43.90114971,50.97984812,58.33248463,66.07626628,-75.53282965,39.04284209,10001,1502.385653
30,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p126_[Tonnes],0,2.27E-07,2.34E-05,0.000471698,0.004353224,0.023936103,0.092947524,0.283950116,0.731086637,1.658764347,3.416753843,6.521944074,11.70648918,19.97104401,32.63982206,51.41127144,78.3941144,116.1131635,167.4630073,235.5815007,323.61154,434.3233617,569.5870942,729.7238638,912.827567,1376.940907,3432.684268,3196.493145,2877.932876,7246.913942,2013.101414,2823.805098,2273.650005,414.1595572,509.8472829,612.0392042,715.4270774,813.4150291,899.2181316,967.5260359,1016.285268,-74.6629847,40.24746962,34021,34885.52731
31,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p127_[Tonnes],0,2.60E-08,2.64E-06,5.02E-05,0.000444369,0.002387909,0.009182348,0.028086232,0.073155727,0.169509228,0.359517957,0.71149103,1.331440577,2.378381464,4.08326895,6.771237731,10.88628685,17.01684543,25.91970626,38.538691,56.01325063,79.67116698,110.998935,151.5838261,203.0235239,296.8374074,540.3215851,589.9466772,1156.575319,2745.02088,1454.832579,2039.322011,2056.436432,371.5562496,472.5589194,590.3631594,724.9788265,876.4824043,1045.963515,1236.787027,1455.727915,-75.57684419,43.01255158,36053,18363.28129
32,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p128_[Tonnes],0,5.75E-08,5.57E-06,8.46E-05,0.000600841,0.002764062,0.009553739,0.026998836,0.065855215,0.143774208,0.2880838,0.539316085,0.955597977,1.617940637,2.636272611,4.155804645,6.363000962,9.490038196,13.81617905,19.66406038,27.38868087,37.3571806,49.91875305,65.36661695,83.89795021,172.1052818,244.1461985,245.6580131,290.258021,662.3641897,465.7996328,652.0139947,655.7790722,121.1049824,151.1977776,184.6348451,220.4303988,257.3158107,294.0102956,329.6161973,364.0084344,-73.25855327,40.80291312,36103,5634.148259
33,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p129_[Tonnes],0,1.51E-09,1.78E-07,5.27E-06,5.97E-05,0.000362342,0.001490886,0.004774609,0.01291063,0.030948422,0.067768806,0.138173407,0.265680424,0.486088668,0.851811361,1.436901854,2.342586502,3.702964525,5.690313461,8.519141888,12.44776387,17.77576548,24.83536731,33.97447733,45.52931485,61.52732818,116.7183467,128.3836906,299.98307,738.0569892,340.5654594,480.1931635,247.5817389,35.11103866,42.90604365,51.07848243,59.1424758,66.51997075,72.64865352,77.13659615,79.91923504,-72.66603564,44.03042544,50017,3055.586954
34,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p13_[Tonnes],0,5.02E-07,4.82E-05,0.000696216,0.004634937,0.020127503,0.066477707,0.181617928,0.432410886,0.928611456,1.841482447,3.427750893,6.059142584,10.25717717,16.73189478,26.42173365,40.52988641,60.55003042,88.27148321,125.7511082,175.2377957,239.0368637,319.3085994,417.8094425,535.6057581,1253.083343,1313.941633,1363.477016,2338.365119,5654.410204,3476.669087,4918.875597,1334.06966,330.627252,416.4044194,513.3683815,619.3083865,731.0695525,845.0969157,958.2961255,1068.919778,-115.0174041,36.23284216,32003,29204.45725
35,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p130_[Tonnes],0,0,0,0,4.89E-10,7.85E-08,1.67E-06,1.58E-05,9.34E-05,0.000407658,0.001428977,0.004235893,0.011006529,0.025733736,0.055197508,0.110216496,0.207192071,0.36994641,0.631834284,1.038069082,1.648136398,2.538059181,3.802110799,5.553332252,7.921893359,11.04996719,15.08143648,20.14458231,45.88787907,94.554103,140.7350944,198.2293696,108.1390495,20.3262573,25.08776244,30.21714462,35.4782767,40.58188871,45.24365364,49.27236239,52.66780361,-71.56225601,43.71401219,33009,956.6155424
36,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p131_[Tonnes],0,5.86E-08,5.98E-06,0.000114651,0.001021339,0.005516145,0.021369072,0.066267797,0.176342439,0.419950292,0.918214061,1.873744815,3.608797092,6.613585137,11.60467556,19.59234359,31.95434736,50.51146193,77.59708782,116.10915,169.5273699,241.8732175,337.5843626,461.2717641,617.3275596,877.1710189,1497.425221,1667.049538,4588.474891,11608.62366,3176.808565,4460.996687,3640.643315,395.8425462,475.2008983,553.6423755,624.1590438,678.8072631,710.2452502,713.8580517,689.8765771,-71.90533052,42.31304362,25027,38507.48318
37,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p132_[Tonnes],0,1.09E-08,1.09E-06,1.96E-05,0.000166199,0.000869891,0.003299325,0.010047423,0.026254862,0.06139758,0.131985742,0.265462969,0.505771489,0.921315701,1.615887668,2.74277852,4.522051038,7.26065568,11.37466451,17.41234667,26.0761072,38.24047396,54.96240513,77.47929922,107.1892938,158.1637089,259.9328992,306.2140075,652.0704893,1481.984604,830.8390151,1153.277377,1165.641348,480.1840563,595.9706097,721.5293667,850.7622618,975.5254512,1086.638796,1175.670156,1237.148201,-72.75108047,41.60246114,9003,13482.3549
38,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p133_[Tonnes],0,0,0,0,1.01E-09,1.63E-07,3.46E-06,3.19E-05,0.000178387,0.000717897,0.002310483,0.006361301,0.015640514,0.035283447,0.074263557,0.147398642,0.277935046,0.500738184,0.866089439,1.444038014,2.329166684,3.645481695,5.550904752,8.240504573,11.94714238,16.93763501,23.50193666,31.93238702,83.04842619,181.659848,82.83122085,111.566982,365.798183,70.14854814,86.11787191,103.0100006,119.8430973,135.3947037,148.3906628,157.796998,163.1415477,-71.59672773,41.66667273,44003,1916.204239
